Name,district,party,title,link,date
JUAN ALANIS,R-22,Republican,ALANIS’ CARGO THEFT BILL SIGNED BY THE GOVERNOR,https://ad22.asmrc.org/2024/08/16/alanis-cargo-theft-bill-signed-by-the-governor-2/,"August 16, 2024"
JUAN ALANIS,R-22,Republican,ALANIS LEGISLATION CONTINUES TO ADVANCE IN THE SENATE,https://ad22.asmrc.org/2024/08/15/alanis-legislation-continues-to-advance-in-the-senate/,"August 15, 2024"
JUAN ALANIS,R-22,Republican,ALANIS’ RETAIL THEFT LEGISLATION ON ITS WAY TO THE GOVERNOR’S DESK,https://ad22.asmrc.org/2024/08/12/alanis-retail-theft-legislation-on-its-way-to-the-governors-desk/,"August 12, 2024"
JUAN ALANIS,R-22,Republican,ALANIS OPIOID SAFETY LEGISLATION HEADS TO THE GOVERNOR,https://ad22.asmrc.org/2024/08/08/alanis-opioid-safety-legislation-heads-to-the-governor/,"August 8, 2024"
JUAN ALANIS,R-22,Republican,ALANIS PARENTAL NOTIFICATION EDUCATION BILL SIGNED INTO LAW,https://ad22.asmrc.org/2024/07/19/alanis-parental-notification-education-bill-signed-into-law/,"July 19, 2024"
JUAN ALANIS,R-22,Republican,ALANIS HOSTS SUCCESSFUL AFFORDABILITY TOWN HALL IN CERES,https://ad22.asmrc.org/2024/07/10/alanis-hosts-successful-affordability-town-hall-in-ceres/,"July 10, 2024"
JUAN ALANIS,R-22,Republican,ALANIS STATEMENT ON STATE SUPREME COURT REMOVING THE TAXPAYER PROTECTION & GOVERNMENT ACCOUNTABILITY ACT FROM THE BALLOT,https://ad22.asmrc.org/2024/06/20/alanis-statement-on-state-supreme-court-removing-the-taxpayer-protection-government-accountability-act-from-the-ballot/,"June 20, 2024"
JUAN ALANIS,R-22,Republican,ALANIS FINANCIAL LITERACY BILL HEADS TO THE GOVERNOR,https://ad22.asmrc.org/2024/06/13/alanis-financial-literacy-bill-heads-to-the-governor/,"June 13, 2024"
JUAN ALANIS,R-22,Republican,ALANIS STATEMENT ON THE CALIFORNIA TOGETHER AGAINST RETAIL THEFT PACKAGE “NON-OPERATIVE” AMENDMENTS,https://ad22.asmrc.org/2024/06/07/alanis-statement-on-the-california-together-against-retail-theft-package-non-operative-amendments/,"June 7, 2024"
JUAN ALANIS,R-22,Republican,ASSEMBLYMAN ALANIS ANNOUNCES LOVE PATTERSON AS NONPROFIT OF THE YEAR,https://ad22.asmrc.org/2024/06/06/assemblyman-alanis-announces-love-patterson-as-nonprofit-of-the-year/,"June 6, 2024"
JUAN ALANIS,R-22,Republican,ALANIS BILLS ADDRESSING OPIOID CRISIS PASS TO THE SENATE,https://ad22.asmrc.org/2024/05/24/alanis-bills-addressing-opioid-crisis-pass-to-the-senate/,"May 24, 2024"
JUAN ALANIS,R-22,Republican,ASSEMBLYMAN ALANIS LIVESTOCK BILL PASSES ON ASSEMBLY FLOOR,https://ad22.asmrc.org/2024/05/22/assemblyman-alanis-livestock-bill-passes-on-assembly-floor/,"May 22, 2024"
JUAN ALANIS,R-22,Republican,ALANIS PRIORITY RETAIL THEFT BILL PASSES ASSEMBLY FLOOR,https://ad22.asmrc.org/2024/05/22/alanis-priority-retail-theft-bill-passes-assembly-floor/,"May 22, 2024"
JUAN ALANIS,R-22,Republican,ALANIS’ BILL TO END YOUTH HOMELESSNESS PASSES ASSEMBLY,https://ad22.asmrc.org/2024/05/21/alanis-bill-to-end-youth-homelessness-passes-assembly/,"May 21, 2024"
JUAN ALANIS,R-22,Republican,ALANIS BILL PROTECTING CHILDREN FROM EXPOSURE TO SEXUALLY EXPLICIT WEBSITES PASSES FULL ASSEMBLY VOTE,https://ad22.asmrc.org/2024/05/16/alanis-bill-protecting-children-from-exposure-to-sexually-explicit-websites-passes-full-assembly-vote/,"May 16, 2024"
JUAN ALANIS,R-22,Republican,ALANIS’ PRESCRIPTION LABELING BILL HEADS TO THE SENATE,https://ad22.asmrc.org/2024/05/03/alanis-prescription-labeling-bill-heads-to-the-senate/,"May 3, 2024"
JUAN ALANIS,R-22,Republican,ASSEMBLYMAN ALANIS’ FINANCIAL LITERACY BILL MOVES TO THE SENATE,https://ad22.asmrc.org/2024/04/25/assemblyman-alanis-financial-literacy-bill-moves-to-the-senate/,"April 25, 2024"
JUAN ALANIS,R-22,Republican,ALANIS ISSUES STATEMENT ON SUPPORTING BILL TO MAKE CHILD SEX TRAFFICKING A FELONY,https://ad22.asmrc.org/2024/04/17/alanis-issues-statement-on-supporting-bill-to-make-child-sex-trafficking-a-felony/,"April 17, 2024"
JUAN ALANIS,R-22,Republican,ALANIS MOVES THREE MORE PUBLIC SAFETY BILLS FORWARD,https://ad22.asmrc.org/2024/04/16/alanis-moves-three-more-public-safety-bills-forward/,"April 16, 2024"
JUAN ALANIS,R-22,Republican,ALANIS’ HUMANITARIAN BILLS PASS THROUGH COMMITTEE UNANIMOUSLY,https://ad22.asmrc.org/2024/04/10/alanis-humanitarian-bills-pass-through-committee-unanimously/,"April 10, 2024"
JUAN ALANIS,R-22,Republican,ALANIS’ RETAIL THEFT BILLS PASS KEY COMMITTEE VOTE,https://ad22.asmrc.org/2024/04/09/alanis-retail-theft-bills-pass-key-committee-vote/,"April 9, 2024"
JUAN ALANIS,R-22,Republican,ALANIS STATEMENT ON CREATION OF DISTRESSED HOSPITALS SELECT COMMITTEE,https://ad22.asmrc.org/2024/04/05/alanis-statement-on-creation-of-distressed-hospitals-select-committee/,"April 5, 2024"
JUAN ALANIS,R-22,Republican,ALANIS’ K-12 EDUCATION BILLS PASS EDUCATION COMMITTEE,https://ad22.asmrc.org/2024/03/21/alanis-k-12-education-bills-pass-education-committee/,"March 21, 2024"
JUAN ALANIS,R-22,Republican,ALANIS BILL PROTECTING CHILD INFLUENCERS PASSES,https://ad22.asmrc.org/2024/03/18/alanis-bill-protecting-child-influencers-passes/,"March 18, 2024"
JUAN ALANIS,R-22,Republican,ALANIS’ CHILD PROTECTIONS BILL ADVANCES TO ASSEMBLY FLOOR,https://ad22.asmrc.org/2024/03/14/alanis-child-protections-bill-advances-to-assembly-floor/,"March 14, 2024"
JUAN ALANIS,R-22,Republican,ASSEMBLYMAN ALANIS’ HIGHER EDUCATION BILLS CLEAR FIRST COMMITTEE,https://ad22.asmrc.org/2024/03/14/assemblyman-alanis-higher-education-bills-clear-first-committee/,"March 14, 2024"
JUAN ALANIS,R-22,Republican,ASSEMBLYMAN ALANIS INTRODUCES PUBLIC SAFETY LEGISLATIVE PACKAGE,https://ad22.asmrc.org/2024/02/28/assemblyman-alanis-introduces-public-safety-legislative-package/,"February 28, 2024"
JUAN ALANIS,R-22,Republican,ASSEMBLYMAN ALANIS INTRODUCES EDUCATION BILL PACKAGE,https://ad22.asmrc.org/2024/02/22/assemblyman-alanis-introduces-education-bill-package/,"February 22, 2024"
JUAN ALANIS,R-22,Republican,ASSEMBLYMAN ALANIS INTRODUCES BILL PACKAGE TO ADDRESS AFFORDABILITY & HOUSING,https://ad22.asmrc.org/2024/02/20/assemblyman-alanis-introduces-bill-package-to-address-affordability-housing/,"February 20, 2024"
JUAN ALANIS,R-22,Republican,ASSEMBLYMAN ALANIS AWARDS 2023 STUDENT OF THE YEAR FOR 22ND DISTRICT,https://ad22.asmrc.org/2024/01/29/assemblyman-alanis-awards-2023-student-of-the-year-for-22nd-district/,"January 29, 2024"
JUAN ALANIS,R-22,Republican,ASSEMBLYMAN ALANIS AWARDS NURSE AND VOLUNTEER OF THE YEAR FOR 2023,https://ad22.asmrc.org/2024/01/26/assemblyman-alanis-awards-nurse-and-volunteer-of-the-year-for-2023/,"January 26, 2024"
JUAN ALANIS,R-22,Republican,ASSEMBLYMAN ALANIS NAMES EDUCATOR AND COACH OF THE YEAR FOR 2023,https://ad22.asmrc.org/2024/01/25/assemblyman-alanis-names-educator-and-coach-of-the-year-for-2023/,"January 25, 2024"
JUAN ALANIS,R-22,Republican,ALANIS PRAISES GOVERNOR’S PROMISE TO VETO YOUTH TACKLE FOOTBALL BAN,https://ad22.asmrc.org/2024/01/17/alanis-praises-governors-promise-to-veto-youth-tackle-football-ban/,"January 17, 2024"
JUAN ALANIS,R-22,Republican,ALANIS OPPOSES STATEWIDE BAN ON YOUTH TACKLE FOOTBALL,https://ad22.asmrc.org/2024/01/05/alanis-opposes-statewide-ban-on-youth-tackle-football/,"January 5, 2024"
JUAN ALANIS,R-22,Republican,ALANIS APPOINTED ASSEMBLY REPUBLICAN CHIEF WHIP,https://ad22.asmrc.org/2024/01/04/alanis-appointed-assembly-republican-chief-whip/,"January 4, 2024"
JUAN ALANIS,R-22,Republican,ALANIS ELEVATED TO VICE CHAIRMAN OF AGRICULTURE COMMITTEE,https://ad22.asmrc.org/2023/12/28/alanis-elevated-to-vice-chairman-of-agriculture-committee/,"December 28, 2023"
JUAN ALANIS,R-22,Republican,ASSEMBLY MEMBER ALANIS ACCEPTS APPOINTMENT TO NEWLY FORMED SELECT COMMITTEE ON RETAIL THEFT,https://ad22.asmrc.org/2023/10/26/assembly-member-alanis-accepts-appointment-to-newly-formed-select-committee-on-retail-theft/,"October 26, 2023"
JUAN ALANIS,R-22,Republican,ASSEMBLYMAN ALANIS HONORS NEVAEH JOHNSON,https://ad22.asmrc.org/2023/10/14/assemblyman-alanis-honors-nevaeh-johnson/,"October 14, 2023"
JUAN ALANIS,R-22,Republican,ALANIS’ BILL TO SAVE CALIFORNIA’S HORSE RACING INDUSTRY SIGNED INTO LAW,https://ad22.asmrc.org/2023/10/05/alanis-bill-to-save-californias-horse-racing-industry-signed-into-law/,"October 5, 2023"
JUAN ALANIS,R-22,Republican,ALANIS LAW ENFORCEMENT TRAINING BILL SIGNED INTO LAW,https://ad22.asmrc.org/2023/09/26/alanis-law-enforcement-training-bill-signed-into-law/,"September 26, 2023"
JUAN ALANIS,R-22,Republican,ASSEMBLYMEMBER ALANIS PRAISES DEFEAT OF SB 94,https://ad22.asmrc.org/2023/09/18/assemblymember-alanis-praises-defeat-of-sb-94/,"September 18, 2023"
JUAN ALANIS,R-22,Republican,ASSEMBLYMEMBER ALANIS SENDS FIVE BILLS TO THE GOVERNOR,https://ad22.asmrc.org/2023/09/15/assemblymember-alanis-sends-five-bills-to-the-governor/,"September 15, 2023"
JUAN ALANIS,R-22,Republican,ALANIS’ CHILD ABDUCTION BILL HEADS TO THE GOVERNOR’S DESK,https://ad22.asmrc.org/2023/09/12/alanis-child-abduction-bill-heads-to-the-governors-desk/,"September 12, 2023"
JUAN ALANIS,R-22,Republican,ASSEMBLYMEMBER ALANIS CELEBRATES PASSING OF SB 14,https://ad22.asmrc.org/2023/09/11/assemblymember-alanis-celebrates-passing-of-sb-14/,"September 11, 2023"
JUAN ALANIS,R-22,Republican,ASSEMBLY MEMBER ALANIS CONDEMNS LEGISLATURE’S INACTION ON FENTANYL,https://ad22.asmrc.org/2023/09/05/assembly-member-alanis-condemns-legislatures-inaction-on-fentanyl/,"September 5, 2023"
JUAN ALANIS,R-22,Republican,THE NEVAEH YOUTH SPORTS SAFETY ACT IS SIGNED INTO LAW,https://ad22.asmrc.org/2023/06/30/the-nevaeh-youth-sports-safety-act-is-signed-into-law/,"June 30, 2023"
JUAN ALANIS,R-22,Republican,ASSEMBLY PUBLIC SAFETY VICE-CHAIR RELEASES STATEMENT ON RESULTS OF PUBLIC SAFETY HEARING ON FENTANYL,https://ad22.asmrc.org/2023/04/20/assembly-public-safety-vice-chair-releases-statement-on-results-of-public-safety-hearing-on-fentanyl/,"April 20, 2023"
JUAN ALANIS,R-22,Republican,ASSEMBLYMEMBER ALANIS WELCOMES GOVERNOR’S INCREASING OF WATER ALLOTMENTS – CALLS FOR MORE WATER STORAGE & INFRASTRUCTURE TO BE BUILT,https://ad22.asmrc.org/2023/03/25/assemblymember-alanis-welcomes-governors-increasing-of-water-allotments-calls-for-more-water-storage-infrastructure-to-be-built/,"March 25, 2023"
JUAN ALANIS,R-22,Republican,YET TWO MORE ALANIS BILLS UNANIMOUSLY PASS OUT OF COMMITTEE,https://ad22.asmrc.org/2023/03/24/yet-two-more-alanis-bills-unanimously-pass-out-of-committee-cloned-3993/,"March 24, 2023"
JUAN ALANIS,R-22,Republican,ASSEMBLY PUBLIC SAFETY VICE CHAIR STRONGLY OPPOSES AB 742,https://ad22.asmrc.org/2023/03/22/assembly-public-safety-vice-chair-strongly-opposes-ab-742/,"March 22, 2023"
JUAN ALANIS,R-22,Republican,TWO MORE ALANIS BILLS UNANIMOUSLY PASS OUT OF COMMITTEE,https://ad22.asmrc.org/2023/03/14/two-more-alanis-bills-unanimously-pass-out-of-committee/,"March 14, 2023"
JUAN ALANIS,R-22,Republican,ALANIS PASSES FIRST TWO PUBLIC SAFETY BILLS OUT OF COMMITTEE,https://ad22.asmrc.org/2023/03/07/alanis-passes-first-two-public-safety-bills-out-of-committee/,"March 7, 2023"
JUAN ALANIS,R-22,Republican,ALANIS ANNOUNCES BIPARTISAN SUPPORT ON PUBLIC SAFETY BILLS,https://ad22.asmrc.org/2023/02/27/alanis-announces-bipartisan-support-on-public-safety-bills/,"February 27, 2023"
JUAN ALANIS,R-22,Republican,ALANIS ANNOUNCES PUBLIC SAFETY LEGISLATIVE PRIORITIES,https://ad22.asmrc.org/2023/01/30/alanis-announces-public-safety-legislative-priorities/,"January 30, 2023"
JUAN ALANIS,R-22,Republican,ALANIS INTRODUCES TWO BILLS FOR GOLD STAR FAMILIES,https://ad22.asmrc.org/2023/01/27/alanis-introduces-two-bills-for-gold-star-families/,"January 27, 2023"
JUAN ALANIS,R-22,Republican,ALANIS SWORN IN TO SERVE 22ND ASSEMBLY DISTRICT INTRODUCES FIRST TWO BILLS ON DAY ONE,https://ad22.asmrc.org/2022/12/05/alanis-sworn-in-to-serve-22nd-assembly-district-introduces-first-two-bills-on-day-one/,"December 5, 2022"
STAN ELLIS,R-32,Republican,Assemblyman Vince Fong Appointed to Serve on Select Committee on Retail Theft,https://ad32.asmrc.org/2023/10/26/assemblyman-vince-fong-appointed-to-serve-on-select-committee-on-retail-theft/,"October 26, 2023"
STAN ELLIS,R-32,Republican,Assemblyman Vince Fong: Critical Legislation to Reduce Catastrophic Wildfire Risks Signed into Law,https://ad32.asmrc.org/2023/10/18/assemblyman-vince-fong-critical-legislation-to-reduce-catastrophic-wildfire-risks-signed-into-law/,"October 18, 2023"
STAN ELLIS,R-32,Republican,Assemblyman Vince Fong’s Legislation to Help Law Enforcement Hold Catalytic Converter Thieves Accountable Signed into Law,https://ad32.asmrc.org/2023/10/16/assemblyman-vince-fongs-legislation-to-help-law-enforcement-hold-catalytic-converter-thieves-accountable-signed-into-law/,"October 16, 2023"
STAN ELLIS,R-32,Republican,GOP State Lawmakers Call on Governor to Convene a Special Session to Suspend Gas Tax,https://ad32.asmrc.org/2023/09/29/gop-state-lawmakers-call-on-governor-to-convene-a-special-session-to-suspend-gas-tax/,"September 29, 2023"
STAN ELLIS,R-32,Republican,More Accountability Needed to Curb Smash-and-Grab Crimes,https://ad32.asmrc.org/2023/08/17/more-accountability-needed-to-curb-smash-and-grab-crimes/,"August 17, 2023"
STAN ELLIS,R-32,Republican,Assemblyman Vince Fong: Direct Air Capture is Good for Workers and the Environment,https://ad32.asmrc.org/2023/08/11/assemblyman-vince-fong-direct-air-capture-is-good-for-workers-and-the-environment/,"August 11, 2023"
STAN ELLIS,R-32,Republican,Trafficking Children Must Be Treated as a Serious Felony,https://ad32.asmrc.org/2023/07/13/trafficking-children-must-be-treated-as-a-serious-felony/,"July 13, 2023"
STAN ELLIS,R-32,Republican,Assemblyman Vince Fong Hosts 5th Annual Free Pet Adoption at Kern County Animal Services,https://ad32.asmrc.org/2023/07/12/assemblyman-vince-fong-hosts-5th-annual-free-pet-adoption-at-kern-county-animal-services/,"July 12, 2023"
STAN ELLIS,R-32,Republican,Broken Process Results in Unaffordable and Unsustainable Budget,https://ad32.asmrc.org/2023/06/27/broken-process-results-in-unaffordable-and-unsustainable-budget/,"June 27, 2023"
STAN ELLIS,R-32,Republican,Speaker McCarthy Appoints Vince Fong to New National Museum Commission,https://ad32.asmrc.org/2023/06/22/speaker-mccarthy-appoints-vince-fong-to-new-national-museum-commission/,"June 22, 2023"
STAN ELLIS,R-32,Republican,Assembly Budget Vice Chair: Process Broken – California Cannot Afford This Unsustainable Budget,https://ad32.asmrc.org/2023/06/15/assembly-budget-vice-chair-process-broken-california-cannot-afford-this-unsustainable-budget/,"June 15, 2023"
STAN ELLIS,R-32,Republican,Critical Legislation to Help California Communities to Reduce Catastrophic Wildfire Risks Passes the Assembly,https://ad32.asmrc.org/2023/06/01/critical-legislation-to-help-california-communities-to-reduce-catastrophic-wildfire-risks-passes-the-assembly/,"June 1, 2023"
STAN ELLIS,R-32,Republican,Governor and Legislature Cannot Ignore LAO Warnings on California’s Unsustainable Budget,https://ad32.asmrc.org/2023/05/23/governor-and-legislature-cannot-ignore-lao-warnings-on-californias-unsustainable-budget/,"May 23, 2023"
STAN ELLIS,R-32,Republican,"Assembly Budget Vice Chair: Despite Rhetoric, Governor’s Budget is Unsustainable and Still Ignores Needed Priorities",https://ad32.asmrc.org/2023/05/12/assembly-budget-vice-chair-despite-rhetoric-governors-budget-is-unsustainable-and-still-ignores-needed-priorities/,"May 12, 2023"
STAN ELLIS,R-32,Republican,Bipartisan Group of Lawmakers Urge Governor Newsom to Protect Flood Prone Communities,https://ad32.asmrc.org/2023/04/25/bipartisan-group-of-lawmakers-urge-governor-newsom-to-protect-flood-prone-communities/,"April 25, 2023"
STAN ELLIS,R-32,Republican,Legislation Advances to Help Law Enforcement Hold Catalytic Converter Thieves Accountable,https://ad32.asmrc.org/2023/04/19/legislation-advances-to-help-law-enforcement-hold-catalytic-converter-thieves-accountable/,"April 19, 2023"
STAN ELLIS,R-32,Republican,Time for Governor to Halt California High Speed Rail’s  One Billion Dollar Funding As It Continues to Fail,https://ad32.asmrc.org/2023/04/12/time-for-governor-to-halt-california-high-speed-rails-one-billion-dollar-funding-as-it-continues-to-fail/,"April 12, 2023"
STAN ELLIS,R-32,Republican,Bipartisan Group of Lawmakers Ask President Biden to Help Residents Impacted by Major Flooding,https://ad32.asmrc.org/2023/03/30/bipartisan-group-of-lawmakers-ask-president-biden-to-help-residents-impacted-by-major-flooding/,"March 30, 2023"
STAN ELLIS,R-32,Republican,Governor Turns Back on California Drivers; Signs Law that Does Nothing to Lower Gas Price,https://ad32.asmrc.org/2023/03/28/governor-turns-back-on-california-drivers-signs-law-that-does-nothing-to-lower-gas-price/,"March 28, 2023"
STAN ELLIS,R-32,Republican,Governor’s Energy Penalty Proposal Empowers Government to Increase Energy Costs – Does Nothing to Lower Gas Price,https://ad32.asmrc.org/2023/03/27/governors-energy-penalty-proposal-empowers-government-to-increase-energy-costs-does-nothing-to-lower-gas-price/,"March 27, 2023"
STAN ELLIS,R-32,Republican,More Funding for Storage and Infrastructure is Needed  to Prevent Flooding and Capture Rain,https://ad32.asmrc.org/2023/03/24/more-funding-for-storage-and-infrastructure-is-needed-to-prevent-flooding-and-capture-rain/,"March 24, 2023"
STAN ELLIS,R-32,Republican,Governor’s Job Killer Bill Does Nothing to Lower Gas Prices,https://ad32.asmrc.org/2023/03/22/governors-job-killer-bill-does-nothing-to-lower-gas-prices/,"March 22, 2023"
STAN ELLIS,R-32,Republican,Tulare County Deputy DA Kelly Habroun Honored  by Asm. Vince Fong as 2023 Woman of the Year,https://ad32.asmrc.org/2023/03/21/tulare-county-deputy-da-kelly-habroun-honored-by-asm-vince-fong-as-2023-woman-of-the-year/,"March 21, 2023"
STAN ELLIS,R-32,Republican,Assemblyman Vince Fong and  Local Officials Encourage Emergency Preparedness,https://ad32.asmrc.org/2023/03/15/assemblyman-vince-fong-and-local-officials-encourage-emergency-preparedness/,"March 15, 2023"
STAN ELLIS,R-32,Republican,"More Supply is Needed to Lower Gas Prices, Not More Government Bureaucracy",https://ad32.asmrc.org/2023/03/15/more-supply-is-needed-to-lower-gas-prices-not-more-government-bureaucracy/,"March 15, 2023"
STAN ELLIS,R-32,Republican,Governor Proposes to Throw $526 Million to the Failing CA High Speed Rail in a Year When the State is Facing Over a $22 Billion Deficit,https://ad32.asmrc.org/2023/03/08/governor-proposes-to-throw-526-million-to-the-failing-ca-high-speed-rail-in-a-year-when-the-state-is-facing-over-a-22-billion-deficit/,"March 8, 2023"
