,name,district,title,link,date,party
2221,James C. Ramos,45,Ramos leads lawmakers in Native song before Assembly approves resolution highlighting Missing and Murdered Indigenous Women and Girls for Month of May,https://a45.asmdc.org/press-releases/20210506-ramos-leads-lawmakers-native-song-assembly-approves-resolution-highlighting,"Thursday, May 6, 2021",Democrat
2222,James C. Ramos,45,First-ever paid holiday on California Native American Day for court workers moves to Senate,https://a45.asmdc.org/press-releases/20210426-first-ever-paid-holiday-california-native-american-day-court-workers-moves,"Monday, April 26, 2021",Democrat
2223,James C. Ramos,45,Day to honor California Native Americans will move to Assembly floor,https://a45.asmdc.org/press-releases/20210414-day-honor-california-native-americans-will-move-assembly-floor,"Wednesday, April 14, 2021",Democrat
2224,James C. Ramos,45,Ramos bill to protect Native American students’ right to wear cultural items at graduation approved by education committee,https://a45.asmdc.org/press-releases/20210408-ramos-bill-protect-native-american-students-right-wear-cultural-items,"Thursday, April 8, 2021",Democrat
2225,James C. Ramos,45,Tribal foster kids to get same educational protections offered other foster children under Ramos bill,https://a45.asmdc.org/press-releases/20210408-tribal-foster-kids-get-same-educational-protections-offered-other-foster,"Thursday, April 8, 2021",Democrat
2226,James C. Ramos,45,AB 855 Ramos bill to honor California Native Americans with paid holiday advances,https://a45.asmdc.org/press-releases/20210323-ab-855-ramos-bill-honor-california-native-americans-paid-holiday-advances,"Tuesday, March 23, 2021",Democrat
2227,James C. Ramos,45,Ramos introduces bill package to save small business jobs,https://a45.asmdc.org/press-releases/20210319-ramos-introduces-bill-package-save-small-business-jobs-0,"Friday, March 19, 2021",Democrat
2228,James C. Ramos,45,Ramos introduces bill package to save small business jobs,https://a45.asmdc.org/press-releases/20210319-ramos-introduces-bill-package-save-small-business-jobs,"Friday, March 19, 2021",Democrat
2229,James C. Ramos,45,‘Women of Distinction’ from Ramos District honored today,https://a45.asmdc.org/press-releases/20210319-women-distinction-ramos-district-honored-today,"Friday, March 19, 2021",Democrat
2230,James C. Ramos,45,Ramos introduces California Education Act to review California Native American social studies standards,https://a45.asmdc.org/press-releases/20210315-ramos-introduces-california-education-act-review-california-native-american,"Monday, March 15, 2021",Democrat
2231,James C. Ramos,45,"Q&A from February 9, 2021 Vaccine Town Hall Hosted by Assemblymember James C. Ramos",https://a45.asmdc.org/press-releases/20210309-qa-february-9-2021-vaccine-town-hall-hosted-assemblymember-james-c-ramos,"Tuesday, March 9, 2021",Democrat
2232,James C. Ramos,45,First California Native American lawmaker applauds  Haaland moves closer to becoming first American  Indian Interior secretary and cabinet member,https://a45.asmdc.org/press-releases/20210304-first-california-native-american-lawmaker-applauds-haaland-moves-closer,"Thursday, March 4, 2021",Democrat
2233,James C. Ramos,45,Ramos Announces 2021 Mental Health Package,https://a45.asmdc.org/press-releases/20210224-ramos-announces-2021-mental-health-package,"Wednesday, February 24, 2021",Democrat
2234,James C. Ramos,45,Ramos urges U.S. Senate support of Haaland nomination as Interior secretary,https://a45.asmdc.org/press-releases/20210222-ramos-urges-us-senate-support-haaland-nomination-interior-secretary,"Monday, February 22, 2021",Democrat
2235,James C. Ramos,45,Court employees would be first state workers to get a paid holiday on California Native American Day,https://a45.asmdc.org/press-releases/20210217-court-employees-would-be-first-state-workers-get-paid-holiday-california,"Wednesday, February 17, 2021",Democrat
2236,James C. Ramos,45,Ramos introduces bill to replace toppled Serra statue at Capitol,https://a45.asmdc.org/press-releases/20210128-ramos-introduces-bill-replace-toppled-serra-statue-capitol,"Thursday, January 28, 2021",Democrat
2237,James C. Ramos,45,"Assembly speaker, Ramos condemn Trump transfer of sacred Native American land to foreign mining conglomerate",https://a45.asmdc.org/press-releases/20210117-assembly-speaker-ramos-condemn-trump-transfer-sacred-native-american-land,"Sunday, January 17, 2021",Democrat
2238,James C. Ramos,45,"Ramos touts spending on health care, small businesses, relief for  struggling families and suicide prevention in state budget plan",https://a45.asmdc.org/press-releases/20210108-ramos-touts-spending-health-care-small-businesses-relief-struggling,"Friday, January 8, 2021",Democrat
2239,James C. Ramos,45,Ramos sworn in to second term in state Assembly,https://a45.asmdc.org/press-releases/20201207-ramos-sworn-second-term-state-assembly,"Monday, December 7, 2020",Democrat
2240,James C. Ramos,45,Ramos names Wendy Bryant as new scheduler,https://a45.asmdc.org/press-releases/20201203-ramos-names-wendy-bryant-new-scheduler,"Thursday, December 3, 2020",Democrat
2241,James C. Ramos,45,State leaders acknowledge Native American Heritage Month,https://a45.asmdc.org/press-releases/20201117-state-leaders-acknowledge-native-american-heritage-month,"Tuesday, November 17, 2020",Democrat
2242,James C. Ramos,45,State suicide prevention efforts to remain legislative focus,https://a45.asmdc.org/press-releases/20201021-state-suicide-prevention-efforts-remain-legislative-focus,"Wednesday, October 21, 2020",Democrat
2243,James C. Ramos,45,Gov. Newsom signs three Ramos bills aiding Indian causes on California Native American Day,https://a45.asmdc.org/press-releases/20200925-gov-newsom-signs-three-ramos-bills-aiding-indian-causes-california-native,"Friday, September 25, 2020",Democrat
2244,James C. Ramos,45,Governor signs Ramos bill to create first statewide office of suicide prevention,https://a45.asmdc.org/press-releases/20200925-governor-signs-ramos-bill-create-first-statewide-office-suicide-prevention,"Friday, September 25, 2020",Democrat
2245,James C. Ramos,45,Sample Letters of Support to Governor,https://a45.asmdc.org/press-releases/20200917-sample-letters-support-governor,"Thursday, September 17, 2020",Democrat
2246,James C. Ramos,45,Ramos bill to create first statewide office of suicide prevention heads to governor,https://a45.asmdc.org/press-releases/20200831-ramos-bill-create-first-statewide-office-suicide-prevention-heads-governor,"Monday, August 31, 2020",Democrat
2247,James C. Ramos,45,Senate approves Ramos bill to create first statewide Office of Suicide Prevention amidst COVID-19 crisis,https://a45.asmdc.org/press-releases/20200830-senate-approves-ramos-bill-create-first-statewide-office-suicide-prevention,"Sunday, August 30, 2020",Democrat
2248,James C. Ramos,45,Ramos bill to increase California Native American voter participation heads to governor’s desk,https://a45.asmdc.org/press-releases/20200830-ramos-bill-increase-california-native-american-voter-participation-heads,"Sunday, August 30, 2020",Democrat
2249,James C. Ramos,45,Ramos bill to allow more California tribes to recover ancestor remains and artifacts heads to governor,https://a45.asmdc.org/press-releases/20200830-ramos-bill-allow-more-california-tribes-recover-ancestor-remains-and,"Sunday, August 30, 2020",Democrat
2250,James C. Ramos,45,Senate backs Ramos measure to help reduce rates of Missing and Murdered Indigenous Women and Girls,https://a45.asmdc.org/press-releases/20200828-senate-backs-ramos-measure-help-reduce-rates-missing-and-murdered,"Friday, August 28, 2020",Democrat
2251,James C. Ramos,45,Ramos bill to create first statewide Office of Suicide Prevention clears Senate committee as state sees hotline calls increase during pandemic,https://a45.asmdc.org/press-releases/20200810-ramos-bill-create-first-statewide-office-suicide-prevention-clears-senate,"Monday, August 10, 2020",Democrat
2252,James C. Ramos,45,Ramos Native American land acknowledgment bill progresses in Senate,https://a45.asmdc.org/press-releases/20200805-ramos-native-american-land-acknowledgment-bill-progresses-senate,"Wednesday, August 5, 2020",Democrat
2253,James C. Ramos,45,Bill to remove barriers to Native American voter access clears first Senate committee,https://a45.asmdc.org/press-releases/20200804-bill-remove-barriers-native-american-voter-access-clears-first-senate,"Tuesday, August 4, 2020",Democrat
2254,James C. Ramos,45,Lawmakers ask Capitol leaders to ‘pause’ in determining future of toppled Serra statue,https://a45.asmdc.org/press-releases/20200710-lawmakers-ask-capitol-leaders-pause-determining-future-toppled-serra-statue,"Friday, July 10, 2020",Democrat
2255,James C. Ramos,45,Business interruption insurance claims to be honored under bill by Assemblymembers Ramos and Limón,https://a45.asmdc.org/press-releases/20200702-business-interruption-insurance-claims-be-honored-under-bill,"Thursday, July 2, 2020",Democrat
2256,James C. Ramos,45,"California’s first Native American legislator: removing statue of Columbus is ‘a step, not a solution’",https://a45.asmdc.org/press-releases/20200617-californias-first-native-american-legislator-removing-statue-columbus-step,"Wednesday, June 17, 2020",Democrat
2257,James C. Ramos,45,Measure to remove barriers to Native American voter access is sent to Senate,https://a45.asmdc.org/press-releases/20200610-measure-remove-barriers-native-american-voter-access-sent-senate,"Wednesday, June 10, 2020",Democrat
2258,James C. Ramos,45,Assembly sends Senate measure to reduce rates of Missing and Murdered Indigenous Women and Girls,https://a45.asmdc.org/press-releases/20200610-assembly-sends-senate-measure-reduce-rates-missing-and-murdered-indigenous,"Wednesday, June 10, 2020",Democrat
2259,James C. Ramos,45,Ramos bill to create first statewide Office of Suicide Prevention heads to Senate,https://a45.asmdc.org/press-releases/20200610-ramos-bill-create-first-statewide-office-suicide-prevention-heads-senate,"Wednesday, June 10, 2020",Democrat
2260,James C. Ramos,45,Ramos bill to acknowledge historic Native American presence moves to Senate,https://a45.asmdc.org/press-releases/20200609-ramos-bill-acknowledge-historic-native-american-presence-moves-senate,"Tuesday, June 9, 2020",Democrat
2261,James C. Ramos,45,Ramos urges legal protections for small businesses following COVID-19 health guidelines during the pandemic,https://a45.asmdc.org/press-releases/20200605-ramos-urges-legal-protections-small-businesses-following-covid-19-health,"Friday, June 5, 2020",Democrat
2262,James C. Ramos,45,"Assembly Appropriations approves Ramos measures on suicide prevention, voting, public safety, recognition of tribal lands",https://a45.asmdc.org/press-releases/20200603-assembly-appropriations-approves-ramos-measures-suicide-prevention-voting,"Wednesday, June 3, 2020",Democrat
2263,James C. Ramos,45,Historic tribal presence in California to be acknowledged under Ramos legislation,https://a45.asmdc.org/press-releases/20200522-historic-tribal-presence-california-be-acknowledged-under-ramos-legislation,"Friday, May 22, 2020",Democrat
2264,James C. Ramos,45,"Bill to reduce rates of Missing and Murdered Indigenous Women and Girls, boost cooperation among law enforcement agencies for crimes on tribal lands moves forward",https://a45.asmdc.org/press-releases/20200521-bill-reduce-rates-missing-and-murdered-indigenous-women-and-girls-boost,"Thursday, May 21, 2020",Democrat
2265,James C. Ramos,45,Statewide Office of Suicide Prevention bill clears  first legislative hurdle with bipartisan support,https://a45.asmdc.org/press-releases/20200518-statewide-office-suicide-prevention-bill-clears-first-legislative-hurdle,"Monday, May 18, 2020",Democrat
2266,James C. Ramos,45,"Ramos: ‘small businesses are the engine that will get us through this emergency, but only if we provide the assistance they need.’",https://a45.asmdc.org/press-releases/20200514-ramos-small-businesses-are-engine-will-get-us-through-emergency-only-if-we,"Thursday, May 14, 2020",Democrat
2267,James C. Ramos,45,Ramos joins in measure creating assistance for small business and economic development,https://a45.asmdc.org/press-releases/20200514-ramos-joins-measure-creating-assistance-small-business-and-economic,"Thursday, May 14, 2020",Democrat
2268,James C. Ramos,45,Ramos announces he will reschedule district events and Select Committee on Native American Affairs informational hearing,https://a45.asmdc.org/press-releases/20200513-ramos-announces-he-will-reschedule-district-events-and-select-committee,"Wednesday, May 13, 2020",Democrat
2269,James C. Ramos,45,Assembly panel approves Ramos bill to boost Native American voter participation,https://a45.asmdc.org/press-releases/20200513-assembly-panel-approves-ramos-bill-boost-native-american-voter,"Wednesday, May 13, 2020",Democrat
2270,James C. Ramos,45,Ramos: ‘We are stricken but not fallen’ as state learns of historic budget deficit,https://a45.asmdc.org/press-releases/20200507-ramos-we-are-stricken-not-fallen-state-learns-historic-budget-deficit,"Thursday, May 7, 2020",Democrat
2271,James C. Ramos,45,"For California Native Americans, COVID-19 is yet another existential threat to survive",https://a45.asmdc.org/press-releases/20200507-california-native-americans-covid-19-yet-another-existential-threat-survive,"Thursday, May 7, 2020",Democrat
2272,James C. Ramos,45,Ramos on passing of San Bernardino County supervisor,https://a45.asmdc.org/press-releases/20200506-ramos-passing-san-bernardino-county-supervisor,"Wednesday, May 6, 2020",Democrat
2273,James C. Ramos,45,Transforming Patton State Hospital to offer emergency shelter: James Ramos,https://a45.asmdc.org/press-releases/20200505-transforming-patton-state-hospital-offer-emergency-shelter-james-ramos,"Tuesday, May 5, 2020",Democrat
2274,James C. Ramos,45,Crime Victims Week 2020,https://a45.asmdc.org/press-releases/20200430-crime-victims-week-2020,"Thursday, April 30, 2020",Democrat
2275,James C. Ramos,45,"Ramos town hall to focus on tribal infrastructure gaps, successes during present and future crises",https://a45.asmdc.org/press-releases/20200424-ramos-town-hall-focus-tribal-infrastructure-gaps-successes-during-present,"Friday, April 24, 2020",Democrat
2276,James C. Ramos,45,"Governor Newsom Announces Additional Unemployment Benefits for Workers Impacted by COVID-19, as Unemployment Claims Reach Record Levels",https://a45.asmdc.org/press-releases/20200409-governor-newsom-announces-additional-unemployment-benefits-workers-impacted,"Thursday, April 9, 2020",Democrat
2277,James C. Ramos,45,Assembly District 40 - Update on Moratoriums,https://a45.asmdc.org/press-releases/20200409-assembly-district-40-update-moratoriums,"Thursday, April 9, 2020",Democrat
2278,James C. Ramos,45,AD 40 Health Tele-Town Hall Update,https://a45.asmdc.org/press-releases/20200403-ad-40-health-tele-town-hall-update,"Friday, April 3, 2020",Democrat
2279,James C. Ramos,45,Markets Have Special Shopping Hours for Seniors,https://a45.asmdc.org/press-releases/20200318-markets-have-special-shopping-hours-seniors,"Wednesday, March 18, 2020",Democrat
2280,James C. Ramos,45,Office and Staff Information during the COVID-19 Crisis - OLD,https://a45.asmdc.org/press-releases/20200317-office-and-staff-information-during-covid-19-crisis-old,"Tuesday, March 17, 2020",Democrat
2281,James C. Ramos,45,Ramos votes for state budget emergency measures to provide relief in wake of COVID 19 pandemic,https://a45.asmdc.org/press-releases/20200316-ramos-votes-state-budget-emergency-measures-provide-relief-wake-covid-19,"Monday, March 16, 2020",Democrat
2282,James C. Ramos,45,Ramos announces he will reschedule large group district events and encourages constituents to schedule telephone meetings rather than in-person meetings with his offices,https://a45.asmdc.org/press-releases/20200313-ramos-announces-he-will-reschedule-large-group-district-events-and,"Friday, March 13, 2020",Democrat
2283,James C. Ramos,45,Ramos seeks $6 million for treatment of abused children at Loma Linda University Children’s Hospital,https://a45.asmdc.org/press-releases/20200310-ramos-seeks-6-million-treatment-abused-children-loma-linda-university,"Tuesday, March 10, 2020",Democrat
2284,James C. Ramos,45,"Assemblymember shares knowledge of his tribe with UC Riverside students, faculty: First California Native American legislator to speak of his Serrano culture, history at UCR",https://a45.asmdc.org/press-releases/20200227-assemblymember-shares-knowledge-his-tribe-uc-riverside-students-faculty,"Wednesday, February 26, 2020",Democrat
2285,James C. Ramos,45,"Assemblymember James C. Ramos on State of the State:  California homeless issue is ‘canary in the coal mine’: broad, coordinated approach needed",https://a45.asmdc.org/press-releases/20200218-assemblymember-james-c-ramos-state-state-california-homeless-issue-canary,"Tuesday, February 18, 2020",Democrat
2286,James C. Ramos,45,Ramos introduces bill to reform critical mental health act,https://a45.asmdc.org/press-releases/20200218-ramos-introduces-bill-reform-critical-mental-health-act,"Monday, February 17, 2020",Democrat
2287,James C. Ramos,45,Assembly speaker names Ramos as chair of special homelessness committee in legislature,https://a45.asmdc.org/press-releases/20200213-assembly-speaker-names-ramos-chair-special-homelessness-committee,"Thursday, February 13, 2020",Democrat
2288,James C. Ramos,45,Legislator proposes Office of Suicide Prevention to buttress state efforts at stemming mental health crisis among vulnerable groups,https://a45.asmdc.org/press-releases/20200206-legislator-proposes-office-suicide-prevention-buttress-state-efforts,"Wednesday, February 5, 2020",Democrat
2289,James C. Ramos,45,Public educational and cultural institutions would recognize tribes’ historical guardianship of land under Ramos legislation,https://a45.asmdc.org/press-releases/20200205-public-educational-and-cultural-institutions-would-recognize-tribes,"Tuesday, February 4, 2020",Democrat
2290,James C. Ramos,45,"Free tax preparation at Tacos and Taxes event for households earning less than $56,000 in 2019",https://a45.asmdc.org/press-releases/20200205-free-tax-preparation-tacos-and-taxes-event-households-earning-less-56000,"Tuesday, February 4, 2020",Democrat
2291,James C. Ramos,45,Crime victims and prosecutors will now get notified when criminals seek early end of their probation,https://a45.asmdc.org/press-releases/20200131-crime-victims-and-prosecutors-will-now-get-notified-when-criminals-seek,"Thursday, January 30, 2020",Democrat
2292,James C. Ramos,45,Assemblymember James Ramos: Governor’s budget  ‘reflects shared values and current local needs’,https://a45.asmdc.org/press-releases/20200113-assemblymember-james-ramos-governors-budget-reflects-shared-values-and,"Sunday, January 12, 2020",Democrat
2293,James C. Ramos,45,Assemblymember Ramos and Governor Newsom Kick-off Statewide Announcement of $650 Million in Emergency Homelessness Aide,https://a45.asmdc.org/press-releases/20191205-assemblymember-ramos-and-governor-newsom-kick-statewide-announcement-650,"Wednesday, December 4, 2019",Democrat
2294,James C. Ramos,45,Assemblymember Ramos Holds First Inaugural “Veterans Honoring Veterans” Ceremony,https://a45.asmdc.org/press-releases/20191112-assemblymember-ramos-holds-first-inaugural-veterans-honoring-veterans,"Tuesday, November 12, 2019",Democrat
2295,James C. Ramos,45,Ramos Statement on Release of Youth Experiencing Homeless Audit,https://a45.asmdc.org/press-releases/20191107-ramos-statement-release-youth-experiencing-homeless-audit,"Thursday, November 7, 2019",Democrat
2296,James C. Ramos,45,Ramos Early Suicide Prevention Bill Signed Into Law,https://a45.asmdc.org/press-releases/20191009-ramos-early-suicide-prevention-bill-signed-law,"Wednesday, October 9, 2019",Democrat
2297,James C. Ramos,45,Ramos Victims’ Rights Bill Signed Into Law,https://a45.asmdc.org/press-releases/20191008-ramos-victims-rights-bill-signed-law,"Tuesday, October 8, 2019",Democrat
2298,James C. Ramos,45,Ramos Leads Roundtable on Behavioral Health Resources in San Bernardino County,https://a45.asmdc.org/press-releases/20190930-ramos-leads-roundtable-behavioral-health-resources-san-bernardino-county,"Monday, September 30, 2019",Democrat
2299,James C. Ramos,45,Ramos Co-Authored Predatory Lending Bill Heads to Governor’s Desk,https://a45.asmdc.org/press-releases/20190915-ramos-co-authored-predatory-lending-bill-heads-governors-desk,"Sunday, September 15, 2019",Democrat
2300,James C. Ramos,45,Ramos Small Business Tax Relief Bill Heads to Governor,https://a45.asmdc.org/press-releases/20190912-ramos-small-business-tax-relief-bill-heads-governor,"Thursday, September 12, 2019",Democrat
2301,James C. Ramos,45,Ramos Bill to Curb Social Bullying Signed Into Law,https://a45.asmdc.org/press-releases/20190911-ramos-bill-curb-social-bullying-signed-law,"Wednesday, September 11, 2019",Democrat
2302,James C. Ramos,45,Ramos Co-Authored Pro Law Enforcement Bill Signed Into Law,https://a45.asmdc.org/press-releases/20190911-ramos-co-authored-pro-law-enforcement-bill-signed-law,"Wednesday, September 11, 2019",Democrat
2303,James C. Ramos,45,Ramos Workforce Bill Heads to Governor’s Desk,https://a45.asmdc.org/press-releases/20190910-ramos-workforce-bill-heads-governors-desk,"Tuesday, September 10, 2019",Democrat
2304,James C. Ramos,45,Ramos Requests CA Attorney General to Collect Data on Missing and Murdered Native American Women and Girls,https://a45.asmdc.org/press-releases/20190909-ramos-requests-ca-attorney-general-collect-data-missing-and-murdered-native,"Monday, September 9, 2019",Democrat
2305,James C. Ramos,45,Ramos Early Suicide Prevention Bill Heads to Governor,https://a45.asmdc.org/press-releases/20190908-ramos-early-suicide-prevention-bill-heads-governor,"Sunday, September 8, 2019",Democrat
2306,James C. Ramos,45,Ramos Early Suicide Prevention Bill Clears Senate,https://a45.asmdc.org/press-releases/20190904-ramos-early-suicide-prevention-bill-clears-senate,"Wednesday, September 4, 2019",Democrat
2307,James C. Ramos,45,Ramos Workforce Bill Passes Senate,https://a45.asmdc.org/press-releases/20190903-ramos-workforce-bill-passes-senate,"Tuesday, September 3, 2019",Democrat
2308,James C. Ramos,45,Ramos Victims’ Rights Bill Heads to Governor’s Desk,https://a45.asmdc.org/press-releases/20190902-ramos-victims-rights-bill-heads-governors-desk,"Monday, September 2, 2019",Democrat
2309,James C. Ramos,45,Ramos Social Bullying Bill Clears Senate,https://a45.asmdc.org/press-releases/20190825-ramos-social-bullying-bill-clears-senate,"Sunday, August 25, 2019",Democrat
2310,James C. Ramos,45,Assemblymember Ramos Recognizes California Native American Day In September and Gives Opening Celebration Song on the Assembly Floor,https://a45.asmdc.org/press-releases/20190818-assemblymember-ramos-recognizes-california-native-american-day-september,"Sunday, August 18, 2019",Democrat
2311,James C. Ramos,45,Assemblymember Ramos Secures $10 Million For Tribal Youth Diversion Program,https://a45.asmdc.org/press-releases/20190812-assemblymember-ramos-secures-10-million-tribal-youth-diversion-program,"Monday, August 12, 2019",Democrat
2312,James C. Ramos,45,Assemblymember Ramos Statement on Passing of Agua Caliente Vice Chairman,https://a45.asmdc.org/press-releases/20190716-assemblymember-ramos-statement-passing-agua-caliente-vice-chairman,"Tuesday, July 16, 2019",Democrat
2313,James C. Ramos,45,Ramos Bills Improving Public Safety and Strengthening Tribal Cultural Preservation Signed Into Law,https://a45.asmdc.org/press-releases/20190715-ramos-bills-improving-public-safety-and-strengthening-tribal-cultural-0,"Sunday, July 14, 2019",Democrat
2314,James C. Ramos,45,Ramos Bills Improving Public Safety and Strengthening Tribal Cultural Preservation Signed Into Law,https://a45.asmdc.org/press-releases/20190714-ramos-bills-improving-public-safety-and-strengthening-tribal-cultural,"Sunday, July 14, 2019",Democrat
2315,James C. Ramos,45,Ramos Bills Improving Public Safety and Strengthening Tribal Cultural Preservation Head to Governor’s Desk,https://a45.asmdc.org/press-releases/20190702-ramos-bills-improving-public-safety-and-strengthening-tribal-cultural,"Tuesday, July 2, 2019",Democrat
2316,James C. Ramos,45,Assemblymember Ramos Statement on Governor Signing State Budget,https://a45.asmdc.org/press-releases/20190627-assemblymember-ramos-statement-governor-signing-state-budget,"Wednesday, June 26, 2019",Democrat
2317,James C. Ramos,45,Ramos Pupil Suicide Prevention Bill Clears Senate Education Committee,https://a45.asmdc.org/press-releases/20190626-ramos-pupil-suicide-prevention-bill-clears-senate-education-committee,"Tuesday, June 25, 2019",Democrat
2318,James C. Ramos,45,Ramos Victims’ Rights Bill Clears Senate Public Safety Committee,https://a45.asmdc.org/press-releases/20190625-ramos-victims-rights-bill-clears-senate-public-safety-committee,"Monday, June 24, 2019",Democrat
2319,James C. Ramos,45,Statement from Assemblymember Ramos on California Indian Heritage with Governor Newsom,https://a45.asmdc.org/press-releases/20190618-statement-assemblymember-ramos-california-indian-heritage-governor-newsom,"Tuesday, June 18, 2019",Democrat
2320,James C. Ramos,45,Ramos and Reyes Veterans Cybersecurity Bill Passes Senate Veterans Affairs Committee,https://a45.asmdc.org/press-releases/20190611-ramos-and-reyes-veterans-cybersecurity-bill-passes-senate-veterans-affairs,"Tuesday, June 11, 2019",Democrat
2321,James C. Ramos,45,Assemblymember Ramos Honors Family Assistance Program as Non-Profit of the Year,https://a45.asmdc.org/press-releases/20190605-assemblymember-ramos-honors-family-assistance-program-non-profit-year,"Wednesday, June 5, 2019",Democrat
2322,James C. Ramos,45,Ramos Bill to Strengthen Native American Cultural Preservation Heads to Senate,https://a45.asmdc.org/press-releases/20190529-ramos-bill-strengthen-native-american-cultural-preservation-heads-senate,"Wednesday, May 29, 2019",Democrat
2323,James C. Ramos,45,Four Ramos Bills Head to Senate,https://a45.asmdc.org/press-releases/20190529-four-ramos-bills-head-senate,"Wednesday, May 29, 2019",Democrat
2324,James C. Ramos,45,Assemblymember Ramos to Honor Passing of Dr. Leonard Bailey,https://a45.asmdc.org/press-releases/20190529-assemblymember-ramos-honor-passing-dr-leonard-bailey,"Wednesday, May 29, 2019",Democrat
2325,James C. Ramos,45,Ramos Social Bullying Bill Moves to Senate,https://a45.asmdc.org/press-releases/20190523-ramos-social-bullying-bill-moves-senate,"Thursday, May 23, 2019",Democrat
2326,James C. Ramos,45,Assemblymember Ramos Designates May for Missing and Murdered Indigenous Women and Girls Awareness,https://a45.asmdc.org/press-releases/20190523-assemblymember-ramos-designates-may-missing-and-murdered-indigenous-women,"Thursday, May 23, 2019",Democrat
2327,James C. Ramos,45,Ramos Vessel Operator Bill Heads to Senate,https://a45.asmdc.org/press-releases/20190523-ramos-vessel-operator-bill-heads-senate,"Thursday, May 23, 2019",Democrat
2328,James C. Ramos,45,Assemblymember Ramos Requests for $10 Million Tribal Youth Diversion Program,https://a45.asmdc.org/press-releases/20190523-assemblymember-ramos-requests-10-million-tribal-youth-diversion-program,"Thursday, May 23, 2019",Democrat
2329,James C. Ramos,45,Ramos Victims’ Rights Bill Clears Assembly,https://a45.asmdc.org/press-releases/20190523-ramos-victims-rights-bill-clears-assembly,"Thursday, May 23, 2019",Democrat
2330,James C. Ramos,45,Ramos Bills Move out of Appropriations Committee,https://a45.asmdc.org/press-releases/20190523-ramos-bills-move-out-appropriations-committee,"Thursday, May 23, 2019",Democrat
2331,James C. Ramos,45,Ramos and Reyes Veterans Cybersecurity Bill Clears Assembly,https://a45.asmdc.org/press-releases/20190523-ramos-and-reyes-veterans-cybersecurity-bill-clears-assembly,"Thursday, May 23, 2019",Democrat
2332,James C. Ramos,45,Ramos Bill to Help Crime Victims Clears Key Committee,https://a45.asmdc.org/press-releases/20190429-ramos-bill-help-crime-victims-clears-key-committee,"Monday, April 29, 2019",Democrat
2333,James C. Ramos,45,Ramos Authored Behavioral/Mental Health Bills Pass Committee,https://a45.asmdc.org/press-releases/20190429-ramos-authored-behavioralmental-health-bills-pass-committee,"Monday, April 29, 2019",Democrat
2334,James C. Ramos,45,"Bills by Assemblymembers Ramos, Reyes and Waldron to Protect Indian Families Passes Committee",https://a45.asmdc.org/press-releases/20190429-bills-assemblymembers-ramos-reyes-and-waldron-protect-indian-families,"Monday, April 29, 2019",Democrat
2335,James C. Ramos,45,Ramos Bill Holding Vessel Operators Accountable Passes Committee,https://a45.asmdc.org/press-releases/20190429-ramos-bill-holding-vessel-operators-accountable-passes-committee,"Monday, April 29, 2019",Democrat
2336,James C. Ramos,45,"Woman of Distinction, Andrea Price",https://a45.asmdc.org/press-releases/20190429-woman-distinction-andrea-price,"Monday, April 29, 2019",Democrat
2337,James C. Ramos,45,"Woman of Distinction, Renee Regalado Kern",https://a45.asmdc.org/press-releases/20190429-woman-distinction-renee-regalado-kern,"Monday, April 29, 2019",Democrat
2338,James C. Ramos,45,"Woman of Distinction, Kim Anthony-Morrow",https://a45.asmdc.org/press-releases/20190429-woman-distinction-kim-anthony-morrow,"Monday, April 29, 2019",Democrat
2339,James C. Ramos,45,"Woman of Distinction, Karen Feld",https://a45.asmdc.org/press-releases/20190429-woman-distinction-karen-feld,"Monday, April 29, 2019",Democrat
2340,James C. Ramos,45,"Woman of Distinction, Toni Callicott",https://a45.asmdc.org/press-releases/20190429-woman-distinction-toni-callicott,"Monday, April 29, 2019",Democrat
2341,James C. Ramos,45,"Woman of Distinction, Dr. Deanna Stover",https://a45.asmdc.org/press-releases/20190429-woman-distinction-dr-deanna-stover,"Monday, April 29, 2019",Democrat
2342,James C. Ramos,45,"Woman of Distinction, Henrietta Aguilar-Chavez",https://a45.asmdc.org/press-releases/20190429-woman-distinction-henrietta-aguilar-chavez,"Monday, April 29, 2019",Democrat
2343,James C. Ramos,45,"Woman of Distinction, Police Chief Nina Jamsen",https://a45.asmdc.org/press-releases/20190429-woman-distinction-police-chief-nina-jamsen,"Monday, April 29, 2019",Democrat
2344,James C. Ramos,45,"Woman of Distinction, Gina Johnson Smith",https://a45.asmdc.org/press-releases/20190429-woman-distinction-gina-johnson-smith,"Monday, April 29, 2019",Democrat
2345,James C. Ramos,45,"Woman of Distinction, Jennifer Sparks",https://a45.asmdc.org/press-releases/20190429-woman-distinction-jennifer-sparks,"Monday, April 29, 2019",Democrat
2346,James C. Ramos,45,"Woman of Distinction, Lorraine Davila",https://a45.asmdc.org/press-releases/20190429-woman-distinction-lorraine-davila,"Monday, April 29, 2019",Democrat
2347,James C. Ramos,45,Ramos Bill to Strengthen Native American Cultural Preservation Passes Committee,https://a45.asmdc.org/press-releases/20190429-ramos-bill-strengthen-native-american-cultural-preservation-passes,"Monday, April 29, 2019",Democrat
2348,James C. Ramos,45,Ramos Apprenticeship Bill Clears Committee,https://a45.asmdc.org/press-releases/20190429-ramos-apprenticeship-bill-clears-committee,"Monday, April 29, 2019",Democrat
