source,filename,document_date,num_sentences,num_mentions,num_ai_mentions,num_science_mentions,num_claim_like,unique_urls_count,unique_dois_count,unique_arxiv_count,unique_other_refs_count,has_any_reference
Republican Assembly,assembly-republicans-unveil-bold-legislative-agenda-to-address-californias-affordability-crisis.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-alanis-announces-love-patterson-as-nonprofit-of-the-year.txt,,16,6,5,1,0,0,0,0,0,False
Republican Assembly,assemblyman-alanis-awards-2023-student-of-the-year-for-22nd-district.txt,,19,4,3,1,0,0,0,0,0,False
Republican Assembly,assemblyman-alanis-awards-nurse-and-volunteer-of-the-year-for-2023.txt,,21,5,4,1,0,0,0,0,0,False
Republican Assembly,assemblyman-alanis-financial-literacy-bill-moves-to-the-senate.txt,,11,4,3,1,0,0,0,0,0,False
Republican Assembly,assemblyman-alanis-higher-education-bills-clear-first-committee.txt,,14,5,5,0,0,0,0,0,0,False
Republican Assembly,assemblyman-alanis-honors-nevaeh-johnson.txt,,20,5,5,0,0,0,0,0,0,False
Republican Assembly,assemblyman-alanis-introduces-bill-package-to-address-affordability-housing.txt,,16,9,7,3,0,0,0,0,1,True
Republican Assembly,assemblyman-alanis-introduces-education-bill-package.txt,,15,5,5,1,0,0,0,0,0,False
Republican Assembly,assemblyman-alanis-introduces-public-safety-legislative-package.txt,,27,9,9,2,0,0,0,0,0,False
Republican Assembly,assemblyman-alanis-issues-statement-on-apparent-defeat-of-sb-94.txt,,8,2,2,0,0,0,0,0,0,False
Republican Assembly,assemblyman-alanis-livestock-bill-passes-on-assembly-floor.txt,,15,5,5,0,0,0,0,0,0,False
Republican Assembly,assemblyman-alanis-names-educator-and-coach-of-the-year-for-2023.txt,,19,4,4,0,0,0,0,0,0,False
Republican Assembly,assemblyman-alanis-releases-statement-on-diablo-grande.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-alanis-releases-statement-on-state-supreme-court-decision-on-the-case-of-sexually-violent-predator-kevin-scott-gray.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-bill-essayli-appointed-to-key-policy-committees-caucus-leadership-post.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-bill-essayli-joins-law-enforcement-at-public-safety-press-conference-introduces-ab-328.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-bill-essayli-mourns-line-of-duty-death-of-riverside-county-sheriffs-deputy-isaiah-cordero.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-essayli-introduces-ajr-6-calling-for-immediate-pause-to-artificial-intelligence-development.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-essayli-urges-governor-to-join-public-support-for-fentanyl-legislation.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-gallagher-announces-1-million-in-state-budget-to-support-habitat-for-humanity-of-butte-county.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-gallagher-honors-remarkable-women-in-2024-assembly-district-3-woman-of-the-year-award-ceremony.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-gonzalez-responds-to-vote-blocking-felony-penalties-for-adults-buying-and-selling-minors-for-sex.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-hoover-announces-clutch-as-the-7th-assembly-districts-small-business-of-the-year-for-2024.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-hoover-announces-new-legislation-to-increase-transparency-over-homelessness-spending.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-hoover-announces-sacramento-splash-as-the-7th-assembly-districts-nonprofit-of-the-year-for-2024.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-hoover-announces-sheri-merrick-as-the-7th-assembly-districts-woman-of-the-year-for-2024.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-hoover-names-2023-veteran-of-the-year.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-hoover-responds-to-governor-newsoms-counterproductive-return-to-office-mandate.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-hoover-responds-to-the-governors-state-budget-announcement.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-hoover-statement-on-newsom-budget-proposal.txt,,9,1,1,0,0,0,0,0,0,False
Republican Assembly,assemblyman-hoover-urges-governor-newsom-to-sign-legislation-improving-accountability-over-homelessness-spending-2.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-hoovers-legislation-to-combat-fentanyl-in-schools-approved-by-public-safety-committee.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-jeff-gonzalez-accepts-appointment-to-the-colorado-river-forum.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-jeff-gonzalez-and-assemblymember-greg-wallis-introduce-ab-1145-tristins-bill-to-investigate-safety-risks-on-hwy-74-and-similar-roads.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-jeff-gonzalez-announces-legislation-to-create-a-public-awareness-program-for-drug-induced-movement-disorders.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-jeff-gonzalez-announces-legislation-to-require-the-california-air-resources-board-to-include-greenhouse-gas-emissions-from-wildfires-in-the-state-scoping-plan.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-jeff-gonzalez-announces-woman-of-the-year-award-recipient.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-jeff-gonzalez-celebrates-10-million-in-state-funding-for-california-indian-nations-college.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-jeff-gonzalez-celebrates-passage-of-rural-hospital-loan-relief-in-state-budget.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-jeff-gonzalez-introduces-resolution-to-recognize-the-rights-of-individuals-with-developmental-disabilities-to-receive-care.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-jeff-gonzalez-issues-letter-of-concern-for-imperial-valley-healthcare-district.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-jeff-gonzalez-names-imperial-valley-food-bank-as-assembly-district-36-nonprofit-of-the-year.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-jeff-gonzalez-recognizes-may-as-military-appreciation-month-in-california.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-jeff-gonzalez-statement-on-ab-1016-advancing-out-of-committee.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-jeff-gonzalez-statement-on-ab-1016-advancing-out-of-the-natural-resources-committee.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-jeff-gonzalez-statement-on-being-appointed-as-vice-chair-of-assembly-committee-on-military-and-veterans-affairs.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-jeff-gonzalez-statement-on-joining-the-ca-problem-solvers-caucus.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-jeff-gonzalez-statement-on-the-announcement-of-lithium-valley-specific-plan.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-jeff-gonzalez-statement-on-the-passage-of-ab-1016-bill-to-increase-geothermal-power-capacity-passes-assembly.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-jeff-gonzalez-statement-on-the-passage-of-ab-1412-supporting-military-families-and-students-with-special-needs.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-jeff-gonzalezs-statement-on-ab-1145-tristins-bill-passes-out-of-transportation-committee-with-strong-support.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-jeff-gonzalezs-statement-on-ab-1412-supporting-military-families-and-students-with-special-needs-passes-out-of-military-and-veterans-affairs-committe.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-jeff-gonzalezs-statement-on-recent-anti-semitic-incidents-in-the-coachella-valley.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-jeff-gonzalezs-statement-on-the-12th-annual-veterans-expo.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-joe-patterson-calls-newsoms-special-session-political-theater.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-joe-patterson-honors-family-of-fallen-hero-sergeant-nicole-gee.txt,"August 26, 2021",21,6,6,0,0,0,0,0,0,False
Republican Assembly,assemblyman-joe-patterson-introduces-bill-to-bring-transparency-and-accountability-to-secret-early-release-credit-system.txt,,14,4,4,0,0,0,0,0,0,False
Republican Assembly,assemblyman-joe-patterson-introduces-bill-to-stop-transient-releases-of-sexually-violent-predators.txt,,21,8,8,0,0,0,0,0,0,False
Republican Assembly,assemblyman-joe-patterson-introduces-legislation-to-cut-electric-rates-by-30.txt,,16,6,5,0,1,0,0,0,0,False
Republican Assembly,assemblyman-joe-patterson-introduces-legislation-to-freeze-governors-planned-0-47-gas-price-increase.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-joe-patterson-introduces-legislation-to-stop-the-transient-release-of-sexually-violent-predators.txt,,19,4,4,0,0,0,0,0,0,False
Republican Assembly,assemblyman-joe-patterson-opposes-sexually-violent-predator-release-in-placer-county.txt,,29,4,4,0,0,0,0,0,0,False
Republican Assembly,assemblyman-joe-patterson-response-to-governor-newsoms-budget.txt,,9,2,2,0,0,0,0,0,0,False
Republican Assembly,assemblyman-joe-patterson-statement-on-newsoms-sham-special-session.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-joe-patterson-successfully-advances-three-bills-addressing-californias-fentanyl-crisis.txt,,12,5,5,1,0,0,0,0,0,False
Republican Assembly,assemblyman-joe-patterson-takes-aim-at-reducing-mass-shootings.txt,,21,4,4,0,0,0,0,0,0,False
Republican Assembly,assemblyman-joe-pattersons-bill-to-address-the-fentanyl-crisis-passes-public-safety-committee.txt,,10,2,2,0,0,0,0,0,0,False
Republican Assembly,assemblyman-joe-pattersons-legislation-to-address-the-fentanyl-crisis-pass-education-committee.txt,,14,2,2,0,0,0,0,0,0,False
Republican Assembly,assemblyman-josh-hoover-announces-release-of-bipartisan-audit-of-homelessness-spending.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-josh-hoover-introduces-legislation-to-increase-penalties-on-looting.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-josh-hoover-introduces-legislation-to-prohibit-homeless-encampments-within-500-feet-of-schools-and-parks.txt,,16,3,3,0,0,0,0,0,0,False
Republican Assembly,assemblyman-josh-hoover-introduces-legislation-to-restore-the-california-promise-on-public-safety-education-and-housing.txt,,15,3,3,0,0,0,0,0,0,False
Republican Assembly,assemblyman-josh-hoover-introduces-legislation-to-stop-the-proliferation-of-fentanyl-in-schools.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-josh-hoover-joins-the-california-problem-solvers-caucus.txt,,13,6,4,3,0,0,0,0,0,False
Republican Assembly,assemblyman-josh-hoover-releases-statement-on-lack-of-transparency-surrounding-capitol-annex-project.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-republican-leader-gallagher-files-amicus-brief-opposing-governors-lawsuit-to-disqualify-taxpayer-protection-act.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-ta-and-senator-umberg-announce-legislation-to-incorporate-landmark-mexican-american-civil-rights-case-into-school-curriculum-cloned-4223.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-ta-passes-bipartisan-bill-out-of-committee-to-place-landmark-civil-rights-case-in-california-textbooks.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-tom-lackey-blasts-reckless-budget-a-sham-that-betrays-californians.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-tom-lackey-paris-hiltons-child-protection-measure-clears-assembly.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-tri-ta-announces-bipartisan-effort-calling-on-the-l-a-county-board-of-supervisors-to-rescind-offensive-jane-fonda-day.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-tri-ta-announces-legislation-on-regional-approach-to-homelessness-signed-into-law-cloned-4657.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-tri-ta-announces-legislation-to-curb-excessive-consumer-utility-rate-increases.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-tri-ta-announces-legislation-to-end-archaic-time-changes.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-tri-ta-announces-passage-of-landmark-legislation-to-include-mendez-v-westminster-civil-rights-case-in-school-curriculum-cloned-4667.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-tri-ta-announces-state-budget-funding-to-the-fountain-valley-community-foundation-for-universally-accessible-playground.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-tri-ta-announces-the-governor-signing-two-bills-on-public-safety.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-tri-ta-applauds-the-passage-of-critical-bipartisan-wildfire-funding-package.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-tri-ta-calls-on-governor-newsom-to-halt-july-1-gas-tax-increase.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-tri-ta-celebrates-committee-passage-of-utility-rate-cap-bill.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-tri-ta-celebrates-la-county-board-of-supervisors-decision-regarding-changing-offensive-jane-fonda-day-cloned-4530.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-tri-ta-celebrates-la-county-board-of-supervisors-decision-regarding-changing-offensive-jane-fonda-day.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-tri-ta-introduces-ab-778-to-help-struggling-small-businesses.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-tri-ta-introduces-bill-to-correct-racial-targeting-in-state-employment-law.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-tri-ta-introduces-legislation-to-fight-gun-violence.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-tri-ta-introduces-legislation-to-keep-utility-costs-affordable.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-tri-ta-introduces-legislation-to-protect-californians-from-ai-generated-deepfakes-cloned-4029.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-tri-ta-introduces-legislation-to-protect-californians-from-ai-generated-deepfakes.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-tri-ta-leading-efforts-to-lower-natural-gas-prices.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-tri-ta-passes-three-more-bipartisan-bills-out-of-the-assembly-joining-three-others-already-in-the-senate.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-tri-ta-rated-among-four-legislators-to-receive-a-100-rating-from-the-orange-county-business-council.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-tri-ta-releases-statement-following-designation-of-april-30-as-jane-fonda-day-by-the-los-angeles-county-board-of-supervisors.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-tri-ta-releases-statement-following-former-supervisor-andrew-dos-guilty-plea.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-tri-ta-releases-statement-on-college-protests.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-tri-ta-releases-statement-on-congressional-representatives-meeting-with-communist-vietnamese-officials.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-tri-tas-legislation-to-expand-educational-opportunity-signed-into-law.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-tri-tas-resolution-designating-surf-city-usa-interchange-advances-to-the-assembly-floor.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-vince-fong-and-local-officials-encourage-emergency-preparedness.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-vince-fong-appointed-to-serve-on-select-committee-on-retail-theft.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-vince-fong-critical-legislation-to-reduce-catastrophic-wildfire-risks-signed-into-law.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-vince-fong-criticizes-new-california-budget.txt,"June 15, 2020",9,3,3,1,0,0,0,0,0,False
Republican Assembly,assemblyman-vince-fong-direct-air-capture-is-good-for-workers-and-the-environment.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-vince-fong-hosts-5th-annual-free-pet-adoption-at-kern-county-animal-services.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-vince-fong-hosts-shoe-and-sock-drive.txt,,7,1,1,0,0,0,0,0,0,False
Republican Assembly,assemblyman-vince-fong-introduces-bill-cracking-down-on-illegal-street-racing.txt,"March 9, 2020",11,1,1,0,0,0,0,0,0,False
Republican Assembly,assemblyman-vince-fong-introduces-bill-to-provide-tax-relief-for-middle-class-and-small-businesses.txt,"February 20, 2020",16,3,1,1,1,0,0,0,0,False
Republican Assembly,assemblyman-vince-fong-introduces-new-bill-aimed-at-improving-preparedness-for-natural-disasters.txt,"March 04, 2020",12,1,1,0,0,0,0,0,0,False
Republican Assembly,assemblyman-vince-fong-introduces-new-homelessness-legislation.txt,"February 25, 2020",12,3,3,0,0,0,0,0,0,False
Republican Assembly,assemblyman-vince-fong-proposes-to-temporarily-suspend-the-gas-tax.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-vince-fong-secures-state-funding-for-taft-college-vocational-center.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-vince-fongs-legislation-to-help-law-enforcement-hold-catalytic-converter-thieves-accountable-signed-into-law.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblyman-vince-fongs-statement-on-state-auditor-report-of-water-resources-control-board.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblymember-alanis-announces-erica-may-as-woman-of-the-year-for-the-22nd-assembly-district.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblymember-alanis-celebrates-passing-of-sb-14.txt,,13,4,4,0,0,0,0,0,0,False
Republican Assembly,assemblymember-alanis-issues-statement-on-restoration-of-protections-for-16-and-17-year-olds-to-ab-379.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblymember-alanis-praises-defeat-of-sb-94.txt,,27,7,5,2,0,0,0,0,0,False
Republican Assembly,assemblymember-alanis-receives-governors-signature-on-bill-to-protect-californias-cattle-industry.txt,,15,6,6,0,0,0,0,0,0,False
Republican Assembly,assemblymember-alanis-releases-statement-on-the-assemblys-failure-to-protect-16-and-17-year-old-children-from-sex-trafficking.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblymember-alanis-sends-five-bills-to-the-governor.txt,,18,7,7,0,0,0,0,0,0,False
Republican Assembly,assemblymember-alanis-welcomes-governors-increasing-of-water-allotments-calls-for-more-water-storage-infrastructure-to-be-built.txt,,9,3,3,1,0,0,0,0,0,False
Republican Assembly,assemblymember-davies-announces-bill-to-prevent-child-drownings.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblymember-davies-drowning-prevention-bill-advances.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblymember-davies-named-vice-chair-of-the-assembly-committee-on-transportation.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblymember-davies-substance-abuse-treatment-bills-advance.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblymember-dixon-advances-ten-bills-to-state-senate.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblymember-dixon-announces-her-2025-women-of-the-year-for-the-72nd-assembly-district.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblymember-dixon-authors-legislation-to-combat-distracted-driving.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblymember-dixon-authors-resolution-honoring-the-175th-anniversary-of-the-seneca-falls-womens-rights-convention.txt,,31,4,2,1,1,0,0,0,0,False
Republican Assembly,assemblymember-dixon-brings-home-2-8-million-for-ad-72.txt,,10,1,1,0,0,0,0,0,0,False
Republican Assembly,assemblymember-dixon-celebrates-balboa-island-ferry-win.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblymember-dixon-celebrates-earth-day-with-introduction-of-acr-182.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblymember-dixon-celebrates-newport-beachs-new-trash-interceptor.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblymember-dixon-celebrates-ocean-day.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblymember-dixon-celebrates-scaqmd-decision.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblymember-dixon-celebrates-womens-history-month.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblymember-dixon-comments-on-governors-budget.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblymember-dixon-disappointed-in-legislatures-action-on-sb-94-strong.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblymember-dixon-holds-district-advisory-meetings.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblymember-dixon-honors-michael-seeley-as-veteran-of-the-year.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblymember-dixon-honors-small-businesses.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblymember-dixon-honors-veterans-of-the-year.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblymember-dixon-introduces-affordability-package.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblymember-dixon-introduces-bill-to-support-youth-foster-parents.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblymember-dixon-introduces-coastal-package.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblymember-dixon-introduces-e-bike-safety-legislation.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblymember-dixon-introduces-first-bill-in-residential-and-treatment-recovery-facilities-legislative-package.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblymember-dixon-introduces-hr-5-for-human-trafficking-prevention-month-joined-by-oc-sheriff-and-waymakers.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblymember-dixon-introduces-kayleighs-law.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblymember-dixon-introduces-wildfire-bill-package.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblymember-dixon-predicts-higher-gas-prices-coming-from-newsoms-control-of-the-marketplace.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblymember-dixon-presents-hr-17-in-honor-of-women-in-carpentry.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblymember-dixon-provides-legislative-update.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblymember-dixon-provides-statement-on-ab-379.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblymember-dixon-provides-statement-on-governors-may-revise.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblymember-dixon-provides-statement-on-high-gas-prices.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblymember-dixon-provides-statement-on-ninth-circuit-opinion-on-regulating-residential-drug-and-alcohol-recovery-treatment-facilities.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblymember-dixon-recognizes-may-as-skin-cancer-awareness-month.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblymember-dixon-recognizes-national-fentanyl-prevention-and-awareness-day.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblymember-dixon-recognizes-the-foundation-of-laguna-woods-village-as-non-profit-of-the-year.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblymember-dixon-reintroduces-bill-to-support-youth-foster-moms-2.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblymember-dixon-reintroduces-bill-to-support-youth-foster-moms.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblymember-dixon-shares-concerns-at-cec-meeting-for-proposed-battery-storage-location-in-south-orange-county.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblymember-dixon-votes-against-governors-tax-increase.txt,,15,5,2,2,1,0,0,0,0,False
Republican Assembly,assemblymember-dixon-wants-california-to-stop-adding-expensive-mandates-and-regulating-businesses-out-of-business.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblymember-dixon-weighs-in-on-equestrian-fees.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblymember-greg-wallis-introduces-acr-8-designating-world-desert-day-in-california.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblymember-greg-wallis-welcomes-new-state-funding-to-address-homelessness-in-assembly-district-47.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblymember-laurie-davies-honors-28-women-of-year-nominees.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblymember-tom-lackey-and-celebrity-advocate-paris-hilton-announce-childrens-protection-measure.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblymember-wallis-announces-funding-for-local-transitional-age-youth-programs.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblymember-wallis-announces-passing-of-former-assemblymember-brian-nestande.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblymember-wallis-bill-takes-a-bold-step-towards-a-sustainable-future.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblymember-wallis-bill-to-make-student-loan-interest-fully-deductible-passes-key-committee.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblymember-wallis-celebrates-the-palm-springs-air-museum-as-2024-california-nonprofit-of-the-year.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblymember-wallis-introduces-ab-1219-the-largest-middle-class-tax-cut-in-california-history.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblymember-wallis-introduces-bill-to-protect-consumer-choice-and-energy-affordability.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblymember-wallis-introduces-resolution-to-honor-fallen-cal-fire-heroes.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblymembers-demand-ethics-investigation-into-allegations-involving-state-senator-susan-rubio.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblymembers-dixon-davies-and-sanchez-host-womens-financial-freedom-conference.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblymembers-fong-and-kiley-announce-bill-to-shift-high-speed-rail-dollars-to-education.txt,"May 28, 2020",15,11,10,1,0,0,0,0,0,False
Republican Assembly,assemblymembers-greg-wallis-and-eduardo-garcia-welcome-american-idol-winner-abi-carter-to-sacramento-capitol.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblymembers-hoover-and-patterson-introduce-beyond-housing-measure-to-address-homelessness.txt,,1,0,0,0,0,0,0,0,0,False
Republican Assembly,assemblymembers-joe-patterson-and-juan-alanis-introduce-bill-to-make-domestic-violence-a-violent-felony-3rd-times-a-charm.txt,,1,0,0,0,0,0,0,0,0,False
